d,gap,atr,g_atr,t_fill,t_onh,t_onl,t_pdh,t_pdl,open_in_on,open_in_pd,r_first30,r_1000_1530,r_last30,r_1530,r_rest,year
941,57.75,233.71428571428572,0.2470965770171149,,942.0,,,,True,True,0.005007621287247003,-0.0006323346376703624,-0.0004962286723502527,0.007257007195955451,-0.0011285633100206974,2024
942,-26.75,239.10714285714286,-0.11187453323375653,960.0,,932.0,,934.0,True,True,0.0005465634957126287,-0.0006335443289195685,-0.0016540749348456282,-0.001415604165319964,-0.002287619263765124,2024
943,67.0,225.42857142857142,0.29721166032953106,,930.0,,937.0,,True,True,0.006849172486343294,0.0019816976458293697,0.0005040291706013527,0.012161099988478918,0.002485726816430811,2024
944,343.5,229.19642857142858,1.4987144526684846,,933.0,,930.0,,True,False,-0.0004472893734548456,0.010955224859678245,-0.0004545780875943756,0.02725380528117905,0.010500646772083955,2024
945,113.0,233.82142857142858,0.4832747823430579,,930.0,,930.0,,True,False,0.004843831816453685,0.005774731297548446,-0.0004357786078114521,0.016012306575485646,0.005338952689736873,2024
946,-36.25,244.69642857142858,-0.1481427424651536,933.0,1177.0,,1176.0,,True,True,0.0010379072948346344,0.0006128028852089735,0.0006359750064197942,-5.890356898425336e-05,0.0012487778916286277,2024
947,49.0,237.14285714285714,0.20662650602409638,943.0,,932.0,930.0,961.0,True,False,-0.005205462167049683,0.0009559722433918935,0.0012967723977887916,-0.001944528534372437,0.0022527446411807046,2024
948,-6.0,234.41071428571428,-0.02559609964195932,930.0,957.0,1126.0,,1136.0,True,True,0.0009894110278394904,-0.002345551307261694,-2.3601326395680557e-05,-0.0016389290498795034,-0.0023691526336573235,2024
949,-26.25,221.07142857142858,-0.11873990306946687,1088.0,1186.0,965.0,1187.0,,True,True,-0.0008747252265820908,0.0019139440165986455,-0.0010392187900167109,-0.00020063376733594796,0.0008747252265821157,2024
950,-21.0,225.73214285714286,-0.09303061466656119,930.0,,943.0,,979.0,True,True,-0.002166719807644842,-0.00326485351832013,-0.0007018504157204996,-0.00642456337126667,-0.0039667039340406385,2024
951,-249.75,222.60714285714286,-1.1219316540991497,,,931.0,,930.0,True,False,-0.0033173527813741928,-0.010189484629399843,0.0005613589916036757,-0.025466110606130937,-0.009628125637796102,2024
952,65.25,238.875,0.2731554160125589,,990.0,,,,True,True,-0.0013021072853264656,0.00575537662900397,-0.0008236334812334275,0.007632418767557759,0.004931743147770465,2024
953,-110.25,232.375,-0.4744486282947821,997.0,1057.0,,1160.0,,True,True,0.0015946151653819577,0.009550801009075321,0.0006623832791698741,0.005787381814618684,0.010213184288245167,2024
954,-12.25,239.5,-0.0511482254697286,,,930.0,,977.0,True,True,-0.006720357924922291,0.001986964234126907,0.004697253684406814,-0.00532349565104059,0.00668421791853364,2024
955,123.75,234.32142857142858,0.5281207133058985,936.0,931.0,966.0,930.0,,True,False,-0.010061948501998359,0.00973855841288263,-0.002182621450261631,0.005622109158916673,0.0075559369626210186,2024
956,-32.5,245.82142857142858,-0.13220979224175505,934.0,942.0,,,,True,True,0.0030615025263009067,-0.00152357674046946,0.0011518941531165124,-2.4011333350520287e-05,-0.00037168258735295455,2024
957,169.25,241.82142857142858,0.6998966179294048,1092.0,939.0,953.0,930.0,,True,False,-0.003419825192412671,-0.004162436486457814,0.0009703911677183569,0.0005035367568326871,-0.0031920453187394815,2024
958,60.75,247.17857142857142,0.2457737321196359,,932.0,,,,True,True,0.001670146526010991,-0.0008108656434558326,0.0015734331497574397,0.00376481719220783,0.0007625675063017728,2024
959,-53.5,235.32142857142858,-0.22734861132190012,,,930.0,,930.0,True,True,-0.00362468770590469,-0.0029525099761751436,0.0008290230618805183,-0.009129314699609033,-0.0021234869142944795,2024
962,226.5,236.42857142857142,0.9580060422960726,,930.0,,930.0,,True,False,0.005142922650085043,0.004010621713287997,-0.0009068799830080349,0.019975695423643608,0.003103741730280153,2024
963,-59.0,245.67857142857142,-0.2401511847652275,961.0,1046.0,930.0,1050.0,,True,True,0.0021245965358306575,0.002473004310392723,0.0011049854772532028,0.0018129382798268963,0.0035779897876458936,2024
964,138.5,242.89285714285714,0.5702102631965887,,970.0,,930.0,,True,False,0.0,0.004832474252482912,0.00075478274550312,0.011320148220485531,0.005587256997986068,2024
965,-2.25,240.26785714285714,-0.009364548494983277,930.0,930.0,1010.0,931.0,,True,True,-0.0011499394354782476,-0.0017797842202663208,0.0001513466948188649,-0.003034198062512063,-0.0016284375254474132,2024
966,15.5,232.85714285714286,0.06656441717791411,,934.0,,945.0,,True,True,0.0054987899716790545,0.001791586957940641,0.00047336732455781523,0.008011869286333642,0.002264954282498405,2024
967,-43.5,231.41071428571428,-0.18797746739717572,,,930.0,,1023.0,True,True,0.00038160656826382103,-0.008254291532667489,0.00186345585124455,-0.009883153942054947,-0.006390835681422848,2024
968,47.25,220.28571428571428,0.21449416342412453,1028.0,938.0,1096.0,,1211.0,True,True,0.0006499611412786796,-0.0081784322763267,0.0017181231106360398,-0.005331728171254102,-0.0064603091656907285,2024
969,181.5,222.48214285714286,0.815795810257645,,930.0,,934.0,,True,True,0.00489778038101628,0.0055273202286314355,-0.001100728196902128,0.018867502052527907,0.0044265920317292425,2024
970,-97.75,219.80357142857142,-0.44471524900479326,,,969.0,,,True,True,-0.0005302410415520124,-0.0013383793764480396,-0.0004734766554758291,-0.0063643536014180106,-0.0018118560319239133,2024
971,152.0,207.85714285714286,0.7312714776632302,,941.0,1018.0,930.0,,True,False,0.0039037730669088493,-0.003181399522525156,-0.0006191453698824001,0.007720802145165564,-0.0038005448924075423,2024
972,102.0,197.14285714285714,0.5173913043478261,,930.0,,930.0,,True,True,0.0032709750333764927,0.007899535035449823,-0.0015364804071153935,0.015839031260587805,0.006363054628334441,2024
973,-78.5,204.19642857142858,-0.3844337560122431,,,930.0,,,True,True,-0.0013170744688400682,-0.001478096026973191,0.002011947322314911,-0.006351676187067032,0.0005338512953417922,2024
974,-35.0,192.58928571428572,-0.18173388966156698,982.0,,1205.0,,934.0,True,True,0.000454840074703013,-0.025293613955171056,-0.010725880447167265,-0.026429809866659545,-0.036019494402338356,2024
976,-166.25,253.08928571428572,-0.6568828053340859,983.0,987.0,,1055.0,930.0,True,False,0.000989585868420052,0.01958880816003017,-0.0038871841445372057,0.012770853296556476,0.015701624015493,2024
977,51.75,282.98214285714283,0.18287373004354138,950.0,1177.0,968.0,,,True,True,0.000520234232740168,0.0035534672123338283,0.0022087761781177926,0.006470270984066466,0.005762243390451766,2024
979,206.0,293.30357142857144,0.7023439878234399,,,953.0,930.0,,True,False,-0.00017076794385669354,0.004090403494357317,-0.001838611345325546,0.013343956739229107,0.0022517921490318262,2024
980,-161.25,296.57142857142856,-0.5437138728323699,,,930.0,,930.0,True,False,-0.006889926663366302,-0.0021570999418678064,0.0024796880227316116,-0.01640113270856741,0.00032258808086377304,2024
981,-294.0,314.85714285714283,-0.9337568058076225,,,933.0,,930.0,True,False,-0.00566786068919728,0.008408275331961932,-0.002611972240248092,-0.01089869083149882,0.005796303091713877,2024
982,44.25,324.48214285714283,0.13637114082879315,937.0,,971.0,,1112.0,True,True,-0.0009792264893822482,-0.00590731356694288,-0.0041618720281999325,-0.0048220502841043724,-0.01006918559514271,2024
