tipo,R,S,rr,K,G,colchon,cons,cons_pcobra,cons_dias,opt,opt_pcobra,opt_dias,prom
select_flex,600,90,1.5,2,1000000000.0,-1,976.8892503266098,0.41,11.934,1178.3565216769698,0.424,11.152,1077.6228860017898
select_flex,600,90,2.0,1,300.0,-1,855.9415187997379,0.37866666666666665,14.093333333333334,1227.6665118223389,0.422,15.067333333333334,1041.8040153110383
select_flex,600,90,2.0,1,600.0,-1,855.9415187997379,0.37866666666666665,14.093333333333334,1227.6665118223389,0.422,15.067333333333334,1041.8040153110383
select_flex,600,90,2.0,1,1000000000.0,-1,855.9415187997379,0.37866666666666665,14.093333333333334,1227.6665118223389,0.422,15.067333333333334,1041.8040153110383
select_flex,600,90,2.0,2,300.0,-1,967.6925702435981,0.36733333333333335,12.565333333333333,1012.5143017859468,0.364,10.344666666666667,990.1034360147725
select_flex,600,90,2.0,2,600.0,-1,975.0995075408418,0.36533333333333334,12.558666666666667,1010.4995325957577,0.3586666666666667,10.284666666666666,992.7995200682998
select_flex,600,90,2.0,2,1000000000.0,-1,1117.120657128487,0.37333333333333335,12.12,1154.064986357434,0.36933333333333335,11.098,1135.5928217429605
select_flex,600,90,3.0,1,300.0,-1,897.5055293756368,0.334,14.274666666666667,1356.5715288312456,0.3426666666666667,16.391333333333332,1127.0385291034413
select_flex,600,90,3.0,1,600.0,-1,897.5055293756368,0.334,14.274666666666667,1356.5715288312456,0.3426666666666667,16.391333333333332,1127.0385291034413
select_flex,600,90,3.0,1,1000000000.0,-1,897.5055293756368,0.334,14.274666666666667,1356.5715288312456,0.3426666666666667,16.391333333333332,1127.0385291034413
select_flex,600,90,3.0,2,300.0,-1,961.0228218528274,0.32,12.459333333333333,1286.4692239622675,0.30466666666666664,11.732,1123.7460229075475
select_flex,600,90,3.0,2,600.0,-1,960.7116177643396,0.32,12.145333333333333,1284.1936169914027,0.30333333333333334,11.697333333333333,1122.452617377871
select_flex,600,90,3.0,2,1000000000.0,-1,1021.3943343063668,0.31666666666666665,12.026666666666667,1313.3403897307198,0.298,11.740666666666666,1167.3673620185432
