R,S,rr,K,G,colchon,ev,p_cobra,n_ret,dias,neto_cupo,neto_cupo_año
400,40,1,1,1000000000.0,2500,240.3,0.092,0.17,44.77466666666667,6.1020649710400505,34.34353591395639
400,40,1,2,300.0,-1,349.07500799999997,0.16066666666666668,0.25066666666666665,26.452,114.87707297104001,1094.3982454522184
400,40,1,2,300.0,0,349.2,0.16066666666666668,0.25066666666666665,26.452,115.00206497104003,1095.5890054703646
400,40,1,2,300.0,500,349.2,0.16066666666666668,0.25066666666666665,26.699333333333332,115.00206497104003,1085.4398501598823
400,40,1,2,300.0,1000,352.8,0.16066666666666668,0.252,26.896,118.60206497104005,1111.2329109422253
400,40,1,2,300.0,1500,347.4,0.16066666666666668,0.25,26.944,113.20206497104002,1058.7485292719005
400,40,1,2,300.0,2500,252.9,0.09933333333333333,0.17733333333333334,31.277333333333335,18.702064971040045,150.68165570494367
400,40,1,2,600.0,-1,315.9,0.15333333333333332,0.22533333333333333,23.483333333333334,81.70206497104002,876.7460769071149
400,40,1,2,600.0,0,315.9,0.15333333333333332,0.22533333333333333,23.483333333333334,81.70206497104002,876.7460769071149
400,40,1,2,600.0,500,315.9,0.15333333333333332,0.22533333333333333,23.483333333333334,81.70206497104002,876.7460769071149
400,40,1,2,600.0,1000,315.9,0.15333333333333332,0.22533333333333333,23.498,81.70206497104002,876.1988412929646
400,40,1,2,600.0,1500,315.9,0.15333333333333332,0.22533333333333333,23.543333333333333,81.70206497104002,874.511696419457
400,40,1,2,600.0,2500,239.4,0.10666666666666667,0.17066666666666666,26.14,5.202064971040045,50.14997600237534
400,40,1,2,1000000000.0,-1,315.9,0.15333333333333332,0.22533333333333333,23.483333333333334,81.70206497104002,876.7460769071149
400,40,1,2,1000000000.0,0,315.9,0.15333333333333332,0.22533333333333333,23.483333333333334,81.70206497104002,876.7460769071149
400,40,1,2,1000000000.0,500,315.9,0.15333333333333332,0.22533333333333333,23.483333333333334,81.70206497104002,876.7460769071149
400,40,1,2,1000000000.0,1000,315.9,0.15333333333333332,0.22533333333333333,23.498,81.70206497104002,876.1988412929646
400,40,1,2,1000000000.0,1500,315.9,0.15333333333333332,0.22533333333333333,23.543333333333333,81.70206497104002,874.511696419457
400,40,1,2,1000000000.0,2500,239.4,0.10666666666666667,0.17066666666666666,26.14,5.202064971040045,50.14997600237534
400,40,2,1,300.0,-1,488.7,0.212,0.3433333333333333,27.372,254.50206497104003,2343.0703044243055
400,40,2,1,300.0,0,488.7,0.212,0.3433333333333333,27.372,254.50206497104003,2343.0703044243055
400,40,2,1,300.0,500,490.5,0.212,0.344,27.406,256.30206497104007,2356.7146016457014
400,40,2,1,300.0,1000,488.7,0.212,0.3433333333333333,27.417333333333332,254.50206497104003,2339.196142563175
400,40,2,1,300.0,1500,490.5,0.212,0.344,27.54,256.30206497104007,2345.2476533297786
400,40,2,1,300.0,2500,435.6,0.15666666666666668,0.2926666666666667,31.286,201.40206497104006,1622.237434402036
400,40,2,1,600.0,-1,488.7,0.212,0.3433333333333333,27.372,254.50206497104003,2343.0703044243055
400,40,2,1,600.0,0,488.7,0.212,0.3433333333333333,27.372,254.50206497104003,2343.0703044243055
400,40,2,1,600.0,500,490.5,0.212,0.344,27.406,256.30206497104007,2356.7146016457014
400,40,2,1,600.0,1000,488.7,0.212,0.3433333333333333,27.417333333333332,254.50206497104003,2339.196142563175
400,40,2,1,600.0,1500,490.5,0.212,0.344,27.54,256.30206497104007,2345.2476533297786
400,40,2,1,600.0,2500,435.6,0.15666666666666668,0.2926666666666667,31.286,201.40206497104006,1622.237434402036
400,40,2,1,1000000000.0,-1,488.7,0.212,0.3433333333333333,27.372,254.50206497104003,2343.0703044243055
400,40,2,1,1000000000.0,0,488.7,0.212,0.3433333333333333,27.372,254.50206497104003,2343.0703044243055
400,40,2,1,1000000000.0,500,490.5,0.212,0.344,27.406,256.30206497104007,2356.7146016457014
400,40,2,1,1000000000.0,1000,488.7,0.212,0.3433333333333333,27.417333333333332,254.50206497104003,2339.196142563175
400,40,2,1,1000000000.0,1500,490.5,0.212,0.344,27.54,256.30206497104007,2345.2476533297786
400,40,2,1,1000000000.0,2500,435.6,0.15666666666666668,0.2926666666666667,31.286,201.40206497104006,1622.237434402036
400,40,2,2,300.0,-1,584.1,0.22666666666666666,0.39066666666666666,19.452666666666666,349.9020649710401,4532.8140292351745
400,40,2,2,300.0,0,584.1,0.22666666666666666,0.39066666666666666,19.452666666666666,349.9020649710401,4532.8140292351745
400,40,2,2,300.0,500,584.1,0.22666666666666666,0.39066666666666666,19.452666666666666,349.9020649710401,4532.8140292351745
400,40,2,2,300.0,1000,576.9,0.22666666666666666,0.388,19.518,342.70206497104004,4424.680826555082
400,40,2,2,300.0,1500,571.5,0.22666666666666666,0.386,19.542,337.30206497104007,4349.612136562383
400,40,2,2,300.0,2500,525.6,0.15666666666666668,0.338,20.397333333333332,291.4020649710401,3600.1431742402
400,40,2,2,600.0,-1,566.1,0.22266666666666668,0.378,19.338666666666665,331.9020649710401,4324.978645858148
400,40,2,2,600.0,0,566.1,0.22266666666666668,0.378,19.338666666666665,331.9020649710401,4324.978645858148
400,40,2,2,600.0,500,566.1,0.22266666666666668,0.378,19.345333333333333,331.9020649710401,4323.488199016237
400,40,2,2,600.0,1000,558.9,0.22266666666666668,0.37533333333333335,19.41,324.70206497104004,4215.606407661107
400,40,2,2,600.0,1500,553.5,0.22266666666666668,0.37333333333333335,19.430666666666667,319.30206497104007,4141.089019386987
400,40,2,2,600.0,2500,498.6,0.15133333333333332,0.31933333333333336,19.96,264.4020649710401,3338.1423032415883
400,40,2,2,1000000000.0,-1,452.7,0.17933333333333334,0.30466666666666664,22.576666666666668,218.50206497104003,2438.9127582770743
400,40,2,2,1000000000.0,0,452.7,0.17933333333333334,0.30466666666666664,22.576666666666668,218.50206497104003,2438.9127582770743
400,40,2,2,1000000000.0,500,452.7,0.17933333333333334,0.30466666666666664,22.576666666666668,218.50206497104003,2438.9127582770743
400,40,2,2,1000000000.0,1000,452.7,0.17933333333333334,0.30466666666666664,22.576666666666668,218.50206497104003,2438.9127582770743
400,40,2,2,1000000000.0,1500,452.7,0.17933333333333334,0.30466666666666664,22.576666666666668,218.50206497104003,2438.9127582770743
400,40,2,2,1000000000.0,2500,423.0,0.16,0.2826666666666667,23.288,188.80206497104004,2043.0316202637448
400,40,3,1,300.0,-1,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,300.0,0,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,300.0,500,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,300.0,1000,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,300.0,1500,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,300.0,2500,479.7,0.17266666666666666,0.318,28.737333333333332,245.50206497104003,2152.827461584307
400,40,3,1,600.0,-1,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,600.0,0,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,600.0,500,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,600.0,1000,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,600.0,1500,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,600.0,2500,479.7,0.17266666666666666,0.318,28.737333333333332,245.50206497104003,2152.827461584307
400,40,3,1,1000000000.0,-1,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,1000000000.0,0,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,1000000000.0,500,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,1000000000.0,1000,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,1000000000.0,1500,549.9,0.22333333333333333,0.37133333333333335,24.741333333333333,315.70206497104004,3215.547007950343
400,40,3,1,1000000000.0,2500,479.7,0.17266666666666666,0.318,28.737333333333332,245.50206497104003,2152.827461584307
400,40,3,2,300.0,-1,711.9,0.232,0.45466666666666666,17.644666666666666,477.70206497104004,6822.510316962751
400,40,3,2,300.0,0,711.9,0.232,0.45466666666666666,17.644666666666666,477.70206497104004,6822.510316962751
400,40,3,2,300.0,500,711.9,0.232,0.45466666666666666,17.644666666666666,477.70206497104004,6822.510316962751
400,40,3,2,300.0,1000,711.9,0.232,0.45466666666666666,17.644666666666666,477.70206497104004,6822.510316962751
400,40,3,2,300.0,1500,711.9,0.232,0.45466666666666666,17.644666666666666,477.70206497104004,6822.510316962751
400,40,3,2,300.0,2500,650.7,0.17733333333333334,0.402,20.66,416.5020649710401,5080.276881544149
400,40,3,2,600.0,-1,711.9,0.232,0.45466666666666666,17.649333333333335,477.70206497104004,6820.706374520402
400,40,3,2,600.0,0,711.9,0.232,0.45466666666666666,17.649333333333335,477.70206497104004,6820.706374520402
400,40,3,2,600.0,500,711.9,0.232,0.45466666666666666,17.649333333333335,477.70206497104004,6820.706374520402
400,40,3,2,600.0,1000,711.9,0.232,0.45466666666666666,17.649333333333335,477.70206497104004,6820.706374520402
400,40,3,2,600.0,1500,711.9,0.232,0.45466666666666666,17.649333333333335,477.70206497104004,6820.706374520402
400,40,3,2,600.0,2500,651.6,0.178,0.4026666666666667,20.67866666666667,417.4020649710401,5086.658732318432
400,40,3,2,1000000000.0,-1,374.4,0.15133333333333332,0.25866666666666666,23.536666666666665,140.20206497104002,1501.1012762796524
400,40,3,2,1000000000.0,0,374.4,0.15133333333333332,0.25866666666666666,23.536666666666665,140.20206497104002,1501.1012762796524
400,40,3,2,1000000000.0,500,374.4,0.15133333333333332,0.25866666666666666,23.536666666666665,140.20206497104002,1501.1012762796524
400,40,3,2,1000000000.0,1000,374.4,0.15133333333333332,0.25866666666666666,23.536666666666665,140.20206497104002,1501.1012762796524
400,40,3,2,1000000000.0,1500,374.4,0.15133333333333332,0.25866666666666666,23.536666666666665,140.20206497104002,1501.1012762796524
400,40,3,2,1000000000.0,2500,365.4,0.138,0.24933333333333332,24.63533333333333,131.20206497104002,1342.0934852123814
400,60,1,1,300.0,-1,477.5653020197018,0.18,0.3313333333333333,32.93533333333333,243.36736699074183,1862.0906568933144
400,60,1,1,300.0,0,477.9,0.18,0.3313333333333333,32.93533333333333,243.70206497104002,1864.6515506963772
400,60,1,1,300.0,500,472.5,0.18,0.3293333333333333,33.38066666666667,238.30206497104004,1799.00901837497
400,60,1,1,300.0,1000,472.5,0.18,0.3293333333333333,33.832,238.30206497104004,1775.009469517087
400,60,1,1,300.0,1500,461.7,0.18,0.3253333333333333,34.06333333333333,227.50206497104003,1683.056670105747
400,60,1,1,300.0,2500,365.4,0.118,0.254,39.938,131.20206497104002,827.856186406482
400,60,1,1,600.0,-1,477.5653020197018,0.18,0.3313333333333333,32.93533333333333,243.36736699074183,1862.0906568933144
400,60,1,1,600.0,0,477.9,0.18,0.3313333333333333,32.93533333333333,243.70206497104002,1864.6515506963772
400,60,1,1,600.0,500,472.5,0.18,0.3293333333333333,33.38066666666667,238.30206497104004,1799.00901837497
400,60,1,1,600.0,1000,472.5,0.18,0.3293333333333333,33.832,238.30206497104004,1775.009469517087
400,60,1,1,600.0,1500,461.7,0.18,0.3253333333333333,34.06333333333333,227.50206497104003,1683.056670105747
400,60,1,1,600.0,2500,365.4,0.118,0.254,39.938,131.20206497104002,827.856186406482
400,60,1,1,1000000000.0,-1,477.5653020197018,0.18,0.3313333333333333,32.93533333333333,243.36736699074183,1862.0906568933144
400,60,1,1,1000000000.0,0,477.9,0.18,0.3313333333333333,32.93533333333333,243.70206497104002,1864.6515506963772
400,60,1,1,1000000000.0,500,472.5,0.18,0.3293333333333333,33.38066666666667,238.30206497104004,1799.00901837497
400,60,1,1,1000000000.0,1000,472.5,0.18,0.3293333333333333,33.832,238.30206497104004,1775.009469517087
400,60,1,1,1000000000.0,1500,461.7,0.18,0.3253333333333333,34.06333333333333,227.50206497104003,1683.056670105747
400,60,1,1,1000000000.0,2500,365.4,0.118,0.254,39.938,131.20206497104002,827.856186406482
400,60,1,2,300.0,-1,475.9406581568979,0.194,0.33466666666666667,22.827333333333332,241.74272312793792,2668.6939441710388
400,60,1,2,300.0,0,476.1,0.194,0.33466666666666667,22.827333333333332,241.90206497104006,2670.452982069833
400,60,1,2,300.0,500,470.7,0.194,0.33266666666666667,22.906,236.50206497104003,2601.873761141277
400,60,1,2,300.0,1000,477.9,0.194,0.3353333333333333,23.244666666666667,243.70206497104002,2642.02198523111
400,60,1,2,300.0,1500,470.7,0.194,0.33266666666666667,23.51,236.50206497104003,2535.028514364189
400,60,1,2,300.0,2500,404.1,0.13533333333333333,0.2753333333333333,27.954666666666668,169.90206497104006,1531.5983153451575
400,60,1,2,600.0,-1,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,600.0,0,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,600.0,500,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,600.0,1000,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,600.0,1500,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,600.0,2500,386.1,0.142,0.254,25.844666666666665,151.90206497104006,1481.130357238196
400,60,1,2,1000000000.0,-1,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,1000000000.0,0,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,1000000000.0,500,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,1000000000.0,1000,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,1000000000.0,1500,420.3,0.19133333333333333,0.294,22.182666666666666,186.10206497104005,2114.1606226799645
400,60,1,2,1000000000.0,2500,386.1,0.142,0.254,25.844666666666665,151.90206497104006,1481.130357238196
400,60,2,1,300.0,-1,765.0,0.25866666666666666,0.49333333333333335,26.002,530.8020649710401,5144.301221933009
400,60,2,1,300.0,0,765.0,0.25866666666666666,0.49333333333333335,26.002,530.8020649710401,5144.301221933009
400,60,2,1,300.0,500,766.8,0.25866666666666666,0.494,26.054666666666666,532.60206497104,5151.312127297813
400,60,2,1,300.0,1000,763.2,0.25866666666666666,0.49266666666666664,26.102,529.0020649710401,5107.214787093024
400,60,2,1,300.0,1500,756.0,0.25866666666666666,0.49,26.166666666666668,521.8020649710401,5025.2530078739655
400,60,2,1,300.0,2500,762.3,0.19333333333333333,0.4633333333333333,33.739333333333335,528.10206497104,3944.40871305604
400,60,2,1,600.0,-1,765.0,0.25866666666666666,0.49333333333333335,26.002,530.8020649710401,5144.301221933009
400,60,2,1,600.0,0,765.0,0.25866666666666666,0.49333333333333335,26.002,530.8020649710401,5144.301221933009
400,60,2,1,600.0,500,766.8,0.25866666666666666,0.494,26.054666666666666,532.60206497104,5151.312127297813
400,60,2,1,600.0,1000,763.2,0.25866666666666666,0.49266666666666664,26.102,529.0020649710401,5107.214787093024
400,60,2,1,600.0,1500,756.0,0.25866666666666666,0.49,26.166666666666668,521.8020649710401,5025.2530078739655
400,60,2,1,600.0,2500,762.3,0.19333333333333333,0.4633333333333333,33.739333333333335,528.10206497104,3944.40871305604
400,60,2,1,1000000000.0,-1,765.0,0.25866666666666666,0.49333333333333335,26.002,530.8020649710401,5144.301221933009
400,60,2,1,1000000000.0,0,765.0,0.25866666666666666,0.49333333333333335,26.002,530.8020649710401,5144.301221933009
400,60,2,1,1000000000.0,500,766.8,0.25866666666666666,0.494,26.054666666666666,532.60206497104,5151.312127297813
400,60,2,1,1000000000.0,1000,763.2,0.25866666666666666,0.49266666666666664,26.102,529.0020649710401,5107.214787093024
400,60,2,1,1000000000.0,1500,756.0,0.25866666666666666,0.49,26.166666666666668,521.8020649710401,5025.2530078739655
400,60,2,1,1000000000.0,2500,762.3,0.19333333333333333,0.4633333333333333,33.739333333333335,528.10206497104,3944.40871305604
400,60,2,2,300.0,-1,786.6,0.25933333333333336,0.5086666666666667,17.57133333333333,552.4020649710401,7922.296944229357
400,60,2,2,300.0,0,786.6,0.25933333333333336,0.5086666666666667,17.57133333333333,552.4020649710401,7922.296944229357
400,60,2,2,300.0,500,786.6,0.25933333333333336,0.5086666666666667,17.576,552.4020649710401,7920.193466812818
400,60,2,2,300.0,1000,786.6,0.25933333333333336,0.5086666666666667,17.684666666666665,552.4020649710401,7871.526390434394
400,60,2,2,300.0,1500,784.8,0.25933333333333336,0.508,17.730666666666668,550.60206497104,7825.521904010119
400,60,2,2,300.0,2500,840.6,0.20133333333333334,0.5053333333333333,22.621333333333332,606.4020649710401,6755.274683456712
400,60,2,2,600.0,-1,778.5,0.25733333333333336,0.5026666666666667,17.414,544.3020649710401,7876.657882893194
400,60,2,2,600.0,0,778.5,0.25733333333333336,0.5026666666666667,17.414,544.3020649710401,7876.657882893194
400,60,2,2,600.0,500,778.5,0.25733333333333336,0.5026666666666667,17.416666666666668,544.3020649710401,7875.451887427872
400,60,2,2,600.0,1000,778.5,0.25733333333333336,0.5026666666666667,17.524,544.3020649710401,7827.215268928447
400,60,2,2,600.0,1500,776.7,0.25733333333333336,0.502,17.564,542.5020649710401,7783.5641296232125
400,60,2,2,600.0,2500,837.0,0.20133333333333334,0.504,22.665333333333333,602.8020649710401,6702.134847904382
400,60,2,2,1000000000.0,-1,565.2,0.18,0.35933333333333334,26.192666666666668,331.0020649710401,3184.575340656498
400,60,2,2,1000000000.0,0,565.2,0.18,0.35933333333333334,26.192666666666668,331.0020649710401,3184.575340656498
400,60,2,2,1000000000.0,500,565.2,0.18,0.35933333333333334,26.192666666666668,331.0020649710401,3184.575340656498
400,60,2,2,1000000000.0,1000,565.2,0.18,0.35933333333333334,26.192666666666668,331.0020649710401,3184.575340656498
400,60,2,2,1000000000.0,1500,565.2,0.18,0.35933333333333334,26.192666666666668,331.0020649710401,3184.575340656498
400,60,2,2,1000000000.0,2500,560.7,0.178,0.3566666666666667,26.249333333333333,326.5020649710401,3134.4994300567164
