tipo,size,R,S,rr,K,G,L,reserva,ev,p_cobra,n_ret,quiebra,dias,p10,p50,p90,ev_val,p_cobra_val,n_ret_val,dias_val,p10_val,p50_val,p90_val
lightning,25,150.0,60,3,3,262.5,225.0,0,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
lightning,25,150.0,60,3,3,262.5,225.0,500,412.2,0.254,0.458,0.9693333333333334,44.06,0.0,0.0,900.0,411.975,0.245375,0.45775,44.013,0.0,0.0,900.0
growth,25,150.0,60,3,1,175.0,450.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,175.0,225.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,175.0,1000000000.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,250.0,225.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,100.0,225.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,125.0,1000000000.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,250.0,450.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,100.0,450.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,125.0,450.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,250.0,1000000000.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,400.0,225.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,400.0,450.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,100.0,1000000000.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,1,400.0,1000000000.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
growth,25,150.0,60,3,2,100.0,225.0,0,406.2,0.2966666666666667,0.4513333333333333,0.996,31.973333333333333,0.0,0.0,900.0,410.625,0.285625,0.45625,32.35825,0.0,0.0,900.0
